"Notes"	"Year"	"Year Code"	"Month"	"Month Code"	"Weekday"	"Weekday Code"	Deaths	Population	Crude Rate
	"2007"	"2007"	"Jan., 2007"	"2007/01"	"Sunday"	"1"	330	Not Applicable	Not Applicable
	"2007"	"2007"	"Jan., 2007"	"2007/01"	"Monday"	"2"	483	Not Applicable	Not Applicable
	"2007"	"2007"	"Jan., 2007"	"2007/01"	"Tuesday"	"3"	475	Not Applicable	Not Applicable
	"2007"	"2007"	"Jan., 2007"	"2007/01"	"Wednesday"	"4"	444	Not Applicable	Not Applicable
	"2007"	"2007"	"Jan., 2007"	"2007/01"	"Thursday"	"5"	359	Not Applicable	Not Applicable
	"2007"	"2007"	"Jan., 2007"	"2007/01"	"Friday"	"6"	334	Not Applicable	Not Applicable
	"2007"	"2007"	"Jan., 2007"	"2007/01"	"Saturday"	"7"	324	Not Applicable	Not Applicable
	"2007"	"2007"	"Feb., 2007"	"2007/02"	"Sunday"	"1"	361	Not Applicable	Not Applicable
	"2007"	"2007"	"Feb., 2007"	"2007/02"	"Monday"	"2"	377	Not Applicable	Not Applicable
	"2007"	"2007"	"Feb., 2007"	"2007/02"	"Tuesday"	"3"	343	Not Applicable	Not Applicable
	"2007"	"2007"	"Feb., 2007"	"2007/02"	"Wednesday"	"4"	361	Not Applicable	Not Applicable
	"2007"	"2007"	"Feb., 2007"	"2007/02"	"Thursday"	"5"	330	Not Applicable	Not Applicable
	"2007"	"2007"	"Feb., 2007"	"2007/02"	"Friday"	"6"	339	Not Applicable	Not Applicable
	"2007"	"2007"	"Feb., 2007"	"2007/02"	"Saturday"	"7"	285	Not Applicable	Not Applicable
	"2007"	"2007"	"Feb., 2007"	"2007/02"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2007"	"2007"	"Mar., 2007"	"2007/03"	"Sunday"	"1"	341	Not Applicable	Not Applicable
	"2007"	"2007"	"Mar., 2007"	"2007/03"	"Monday"	"2"	404	Not Applicable	Not Applicable
	"2007"	"2007"	"Mar., 2007"	"2007/03"	"Tuesday"	"3"	385	Not Applicable	Not Applicable
	"2007"	"2007"	"Mar., 2007"	"2007/03"	"Wednesday"	"4"	399	Not Applicable	Not Applicable
	"2007"	"2007"	"Mar., 2007"	"2007/03"	"Thursday"	"5"	488	Not Applicable	Not Applicable
	"2007"	"2007"	"Mar., 2007"	"2007/03"	"Friday"	"6"	432	Not Applicable	Not Applicable
	"2007"	"2007"	"Mar., 2007"	"2007/03"	"Saturday"	"7"	425	Not Applicable	Not Applicable
	"2007"	"2007"	"Mar., 2007"	"2007/03"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2007"	"2007"	"Apr., 2007"	"2007/04"	"Sunday"	"1"	458	Not Applicable	Not Applicable
	"2007"	"2007"	"Apr., 2007"	"2007/04"	"Monday"	"2"	483	Not Applicable	Not Applicable
	"2007"	"2007"	"Apr., 2007"	"2007/04"	"Tuesday"	"3"	371	Not Applicable	Not Applicable
	"2007"	"2007"	"Apr., 2007"	"2007/04"	"Wednesday"	"4"	381	Not Applicable	Not Applicable
	"2007"	"2007"	"Apr., 2007"	"2007/04"	"Thursday"	"5"	380	Not Applicable	Not Applicable
	"2007"	"2007"	"Apr., 2007"	"2007/04"	"Friday"	"6"	342	Not Applicable	Not Applicable
	"2007"	"2007"	"Apr., 2007"	"2007/04"	"Saturday"	"7"	303	Not Applicable	Not Applicable
	"2007"	"2007"	"Apr., 2007"	"2007/04"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Sunday"	"1"	359	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Monday"	"2"	430	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Tuesday"	"3"	555	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Wednesday"	"4"	495	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Thursday"	"5"	488	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Friday"	"6"	342	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Saturday"	"7"	350	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Sunday"	"1"	407	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Monday"	"2"	401	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Tuesday"	"3"	414	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Wednesday"	"4"	354	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Thursday"	"5"	359	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Friday"	"6"	467	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Saturday"	"7"	448	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Sunday"	"1"	477	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Monday"	"2"	525	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Tuesday"	"3"	486	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Wednesday"	"4"	377	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Thursday"	"5"	391	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Friday"	"6"	396	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Saturday"	"7"	356	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Sunday"	"1"	366	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Monday"	"2"	444	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Tuesday"	"3"	376	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Wednesday"	"4"	448	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Thursday"	"5"	466	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Friday"	"6"	497	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Saturday"	"7"	345	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Sunday"	"1"	472	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Monday"	"2"	430	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Tuesday"	"3"	409	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Wednesday"	"4"	389	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Thursday"	"5"	355	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Friday"	"6"	355	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Saturday"	"7"	483	Not Applicable	Not Applicable
	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Sunday"	"1"	382	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Monday"	"2"	502	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Tuesday"	"3"	475	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Wednesday"	"4"	455	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Thursday"	"5"	339	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Friday"	"6"	397	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Saturday"	"7"	371	Not Applicable	Not Applicable
	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Sunday"	"1"	361	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Monday"	"2"	403	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Tuesday"	"3"	410	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Wednesday"	"4"	354	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Thursday"	"5"	450	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Friday"	"6"	439	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Saturday"	"7"	314	Not Applicable	Not Applicable
	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2007"	"2007"	"Dec., 2007"	"2007/12"	"Sunday"	"1"	388	Not Applicable	Not Applicable
	"2007"	"2007"	"Dec., 2007"	"2007/12"	"Monday"	"2"	463	Not Applicable	Not Applicable
	"2007"	"2007"	"Dec., 2007"	"2007/12"	"Tuesday"	"3"	325	Not Applicable	Not Applicable
	"2007"	"2007"	"Dec., 2007"	"2007/12"	"Wednesday"	"4"	383	Not Applicable	Not Applicable
	"2007"	"2007"	"Dec., 2007"	"2007/12"	"Thursday"	"5"	363	Not Applicable	Not Applicable
	"2007"	"2007"	"Dec., 2007"	"2007/12"	"Friday"	"6"	329	Not Applicable	Not Applicable
	"2007"	"2007"	"Dec., 2007"	"2007/12"	"Saturday"	"7"	401	Not Applicable	Not Applicable
	"2007"	"2007"	"Dec., 2007"	"2007/12"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2008"	"2008"	"Jan., 2008"	"2008/01"	"Sunday"	"1"	347	Not Applicable	Not Applicable
	"2008"	"2008"	"Jan., 2008"	"2008/01"	"Monday"	"2"	434	Not Applicable	Not Applicable
	"2008"	"2008"	"Jan., 2008"	"2008/01"	"Tuesday"	"3"	520	Not Applicable	Not Applicable
	"2008"	"2008"	"Jan., 2008"	"2008/01"	"Wednesday"	"4"	537	Not Applicable	Not Applicable
	"2008"	"2008"	"Jan., 2008"	"2008/01"	"Thursday"	"5"	420	Not Applicable	Not Applicable
	"2008"	"2008"	"Jan., 2008"	"2008/01"	"Friday"	"6"	376	Not Applicable	Not Applicable
	"2008"	"2008"	"Jan., 2008"	"2008/01"	"Saturday"	"7"	306	Not Applicable	Not Applicable
	"2008"	"2008"	"Jan., 2008"	"2008/01"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2008"	"2008"	"Feb., 2008"	"2008/02"	"Sunday"	"1"	361	Not Applicable	Not Applicable
	"2008"	"2008"	"Feb., 2008"	"2008/02"	"Monday"	"2"	455	Not Applicable	Not Applicable
	"2008"	"2008"	"Feb., 2008"	"2008/02"	"Tuesday"	"3"	368	Not Applicable	Not Applicable
	"2008"	"2008"	"Feb., 2008"	"2008/02"	"Wednesday"	"4"	349	Not Applicable	Not Applicable
	"2008"	"2008"	"Feb., 2008"	"2008/02"	"Thursday"	"5"	326	Not Applicable	Not Applicable
	"2008"	"2008"	"Feb., 2008"	"2008/02"	"Friday"	"6"	482	Not Applicable	Not Applicable
	"2008"	"2008"	"Feb., 2008"	"2008/02"	"Saturday"	"7"	373	Not Applicable	Not Applicable
	"2008"	"2008"	"Mar., 2008"	"2008/03"	"Sunday"	"1"	453	Not Applicable	Not Applicable
	"2008"	"2008"	"Mar., 2008"	"2008/03"	"Monday"	"2"	546	Not Applicable	Not Applicable
	"2008"	"2008"	"Mar., 2008"	"2008/03"	"Tuesday"	"3"	357	Not Applicable	Not Applicable
	"2008"	"2008"	"Mar., 2008"	"2008/03"	"Wednesday"	"4"	402	Not Applicable	Not Applicable
	"2008"	"2008"	"Mar., 2008"	"2008/03"	"Thursday"	"5"	406	Not Applicable	Not Applicable
	"2008"	"2008"	"Mar., 2008"	"2008/03"	"Friday"	"6"	374	Not Applicable	Not Applicable
	"2008"	"2008"	"Mar., 2008"	"2008/03"	"Saturday"	"7"	442	Not Applicable	Not Applicable
	"2008"	"2008"	"Mar., 2008"	"2008/03"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2008"	"2008"	"Apr., 2008"	"2008/04"	"Sunday"	"1"	341	Not Applicable	Not Applicable
	"2008"	"2008"	"Apr., 2008"	"2008/04"	"Monday"	"2"	436	Not Applicable	Not Applicable
	"2008"	"2008"	"Apr., 2008"	"2008/04"	"Tuesday"	"3"	488	Not Applicable	Not Applicable
	"2008"	"2008"	"Apr., 2008"	"2008/04"	"Wednesday"	"4"	506	Not Applicable	Not Applicable
	"2008"	"2008"	"Apr., 2008"	"2008/04"	"Thursday"	"5"	403	Not Applicable	Not Applicable
	"2008"	"2008"	"Apr., 2008"	"2008/04"	"Friday"	"6"	385	Not Applicable	Not Applicable
	"2008"	"2008"	"Apr., 2008"	"2008/04"	"Saturday"	"7"	408	Not Applicable	Not Applicable
	"2008"	"2008"	"Apr., 2008"	"2008/04"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2008"	"2008"	"May, 2008"	"2008/05"	"Sunday"	"1"	365	Not Applicable	Not Applicable
	"2008"	"2008"	"May, 2008"	"2008/05"	"Monday"	"2"	422	Not Applicable	Not Applicable
	"2008"	"2008"	"May, 2008"	"2008/05"	"Tuesday"	"3"	420	Not Applicable	Not Applicable
	"2008"	"2008"	"May, 2008"	"2008/05"	"Wednesday"	"4"	388	Not Applicable	Not Applicable
	"2008"	"2008"	"May, 2008"	"2008/05"	"Thursday"	"5"	504	Not Applicable	Not Applicable
	"2008"	"2008"	"May, 2008"	"2008/05"	"Friday"	"6"	523	Not Applicable	Not Applicable
	"2008"	"2008"	"May, 2008"	"2008/05"	"Saturday"	"7"	460	Not Applicable	Not Applicable
	"2008"	"2008"	"Jun., 2008"	"2008/06"	"Sunday"	"1"	491	Not Applicable	Not Applicable
	"2008"	"2008"	"Jun., 2008"	"2008/06"	"Monday"	"2"	529	Not Applicable	Not Applicable
	"2008"	"2008"	"Jun., 2008"	"2008/06"	"Tuesday"	"3"	407	Not Applicable	Not Applicable
	"2008"	"2008"	"Jun., 2008"	"2008/06"	"Wednesday"	"4"	424	Not Applicable	Not Applicable
	"2008"	"2008"	"Jun., 2008"	"2008/06"	"Thursday"	"5"	388	Not Applicable	Not Applicable
	"2008"	"2008"	"Jun., 2008"	"2008/06"	"Friday"	"6"	397	Not Applicable	Not Applicable
	"2008"	"2008"	"Jun., 2008"	"2008/06"	"Saturday"	"7"	387	Not Applicable	Not Applicable
	"2008"	"2008"	"Jun., 2008"	"2008/06"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2008"	"2008"	"Jul., 2008"	"2008/07"	"Sunday"	"1"	367	Not Applicable	Not Applicable
	"2008"	"2008"	"Jul., 2008"	"2008/07"	"Monday"	"2"	467	Not Applicable	Not Applicable
	"2008"	"2008"	"Jul., 2008"	"2008/07"	"Tuesday"	"3"	503	Not Applicable	Not Applicable
	"2008"	"2008"	"Jul., 2008"	"2008/07"	"Wednesday"	"4"	429	Not Applicable	Not Applicable
	"2008"	"2008"	"Jul., 2008"	"2008/07"	"Thursday"	"5"	535	Not Applicable	Not Applicable
	"2008"	"2008"	"Jul., 2008"	"2008/07"	"Friday"	"6"	382	Not Applicable	Not Applicable
	"2008"	"2008"	"Jul., 2008"	"2008/07"	"Saturday"	"7"	374	Not Applicable	Not Applicable
	"2008"	"2008"	"Aug., 2008"	"2008/08"	"Sunday"	"1"	472	Not Applicable	Not Applicable
	"2008"	"2008"	"Aug., 2008"	"2008/08"	"Monday"	"2"	401	Not Applicable	Not Applicable
	"2008"	"2008"	"Aug., 2008"	"2008/08"	"Tuesday"	"3"	395	Not Applicable	Not Applicable
	"2008"	"2008"	"Aug., 2008"	"2008/08"	"Wednesday"	"4"	402	Not Applicable	Not Applicable
	"2008"	"2008"	"Aug., 2008"	"2008/08"	"Thursday"	"5"	356	Not Applicable	Not Applicable
	"2008"	"2008"	"Aug., 2008"	"2008/08"	"Friday"	"6"	470	Not Applicable	Not Applicable
	"2008"	"2008"	"Aug., 2008"	"2008/08"	"Saturday"	"7"	445	Not Applicable	Not Applicable
	"2008"	"2008"	"Aug., 2008"	"2008/08"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2008"	"2008"	"Sep., 2008"	"2008/09"	"Sunday"	"1"	387	Not Applicable	Not Applicable
	"2008"	"2008"	"Sep., 2008"	"2008/09"	"Monday"	"2"	541	Not Applicable	Not Applicable
	"2008"	"2008"	"Sep., 2008"	"2008/09"	"Tuesday"	"3"	541	Not Applicable	Not Applicable
	"2008"	"2008"	"Sep., 2008"	"2008/09"	"Wednesday"	"4"	415	Not Applicable	Not Applicable
	"2008"	"2008"	"Sep., 2008"	"2008/09"	"Thursday"	"5"	396	Not Applicable	Not Applicable
	"2008"	"2008"	"Sep., 2008"	"2008/09"	"Friday"	"6"	375	Not Applicable	Not Applicable
	"2008"	"2008"	"Sep., 2008"	"2008/09"	"Saturday"	"7"	379	Not Applicable	Not Applicable
	"2008"	"2008"	"Oct., 2008"	"2008/10"	"Sunday"	"1"	367	Not Applicable	Not Applicable
	"2008"	"2008"	"Oct., 2008"	"2008/10"	"Monday"	"2"	418	Not Applicable	Not Applicable
	"2008"	"2008"	"Oct., 2008"	"2008/10"	"Tuesday"	"3"	435	Not Applicable	Not Applicable
	"2008"	"2008"	"Oct., 2008"	"2008/10"	"Wednesday"	"4"	441	Not Applicable	Not Applicable
	"2008"	"2008"	"Oct., 2008"	"2008/10"	"Thursday"	"5"	463	Not Applicable	Not Applicable
	"2008"	"2008"	"Oct., 2008"	"2008/10"	"Friday"	"6"	453	Not Applicable	Not Applicable
	"2008"	"2008"	"Oct., 2008"	"2008/10"	"Saturday"	"7"	332	Not Applicable	Not Applicable
	"2008"	"2008"	"Nov., 2008"	"2008/11"	"Sunday"	"1"	442	Not Applicable	Not Applicable
	"2008"	"2008"	"Nov., 2008"	"2008/11"	"Monday"	"2"	434	Not Applicable	Not Applicable
	"2008"	"2008"	"Nov., 2008"	"2008/11"	"Tuesday"	"3"	383	Not Applicable	Not Applicable
	"2008"	"2008"	"Nov., 2008"	"2008/11"	"Wednesday"	"4"	327	Not Applicable	Not Applicable
	"2008"	"2008"	"Nov., 2008"	"2008/11"	"Thursday"	"5"	337	Not Applicable	Not Applicable
	"2008"	"2008"	"Nov., 2008"	"2008/11"	"Friday"	"6"	374	Not Applicable	Not Applicable
	"2008"	"2008"	"Nov., 2008"	"2008/11"	"Saturday"	"7"	421	Not Applicable	Not Applicable
	"2008"	"2008"	"Dec., 2008"	"2008/12"	"Sunday"	"1"	338	Not Applicable	Not Applicable
	"2008"	"2008"	"Dec., 2008"	"2008/12"	"Monday"	"2"	475	Not Applicable	Not Applicable
	"2008"	"2008"	"Dec., 2008"	"2008/12"	"Tuesday"	"3"	452	Not Applicable	Not Applicable
	"2008"	"2008"	"Dec., 2008"	"2008/12"	"Wednesday"	"4"	427	Not Applicable	Not Applicable
	"2008"	"2008"	"Dec., 2008"	"2008/12"	"Thursday"	"5"	341	Not Applicable	Not Applicable
	"2008"	"2008"	"Dec., 2008"	"2008/12"	"Friday"	"6"	355	Not Applicable	Not Applicable
	"2008"	"2008"	"Dec., 2008"	"2008/12"	"Saturday"	"7"	284	Not Applicable	Not Applicable
	"2008"	"2008"	"Dec., 2008"	"2008/12"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2009"	"2009"	"Jan., 2009"	"2009/01"	"Sunday"	"1"	370	Not Applicable	Not Applicable
	"2009"	"2009"	"Jan., 2009"	"2009/01"	"Monday"	"2"	408	Not Applicable	Not Applicable
	"2009"	"2009"	"Jan., 2009"	"2009/01"	"Tuesday"	"3"	376	Not Applicable	Not Applicable
	"2009"	"2009"	"Jan., 2009"	"2009/01"	"Wednesday"	"4"	416	Not Applicable	Not Applicable
	"2009"	"2009"	"Jan., 2009"	"2009/01"	"Thursday"	"5"	461	Not Applicable	Not Applicable
	"2009"	"2009"	"Jan., 2009"	"2009/01"	"Friday"	"6"	420	Not Applicable	Not Applicable
	"2009"	"2009"	"Jan., 2009"	"2009/01"	"Saturday"	"7"	433	Not Applicable	Not Applicable
	"2009"	"2009"	"Feb., 2009"	"2009/02"	"Sunday"	"1"	336	Not Applicable	Not Applicable
	"2009"	"2009"	"Feb., 2009"	"2009/02"	"Monday"	"2"	402	Not Applicable	Not Applicable
	"2009"	"2009"	"Feb., 2009"	"2009/02"	"Tuesday"	"3"	410	Not Applicable	Not Applicable
	"2009"	"2009"	"Feb., 2009"	"2009/02"	"Wednesday"	"4"	409	Not Applicable	Not Applicable
	"2009"	"2009"	"Feb., 2009"	"2009/02"	"Thursday"	"5"	379	Not Applicable	Not Applicable
	"2009"	"2009"	"Feb., 2009"	"2009/02"	"Friday"	"6"	366	Not Applicable	Not Applicable
	"2009"	"2009"	"Feb., 2009"	"2009/02"	"Saturday"	"7"	334	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Sunday"	"1"	434	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Monday"	"2"	542	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Tuesday"	"3"	498	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Wednesday"	"4"	368	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Thursday"	"5"	392	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Friday"	"6"	373	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Saturday"	"7"	338	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Sunday"	"1"	361	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Monday"	"2"	423	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Tuesday"	"3"	413	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Wednesday"	"4"	519	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Thursday"	"5"	503	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Friday"	"6"	365	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Saturday"	"7"	344	Not Applicable	Not Applicable
	"2009"	"2009"	"May, 2009"	"2009/05"	"Sunday"	"1"	478	Not Applicable	Not Applicable
	"2009"	"2009"	"May, 2009"	"2009/05"	"Monday"	"2"	435	Not Applicable	Not Applicable
	"2009"	"2009"	"May, 2009"	"2009/05"	"Tuesday"	"3"	454	Not Applicable	Not Applicable
	"2009"	"2009"	"May, 2009"	"2009/05"	"Wednesday"	"4"	432	Not Applicable	Not Applicable
	"2009"	"2009"	"May, 2009"	"2009/05"	"Thursday"	"5"	404	Not Applicable	Not Applicable
	"2009"	"2009"	"May, 2009"	"2009/05"	"Friday"	"6"	496	Not Applicable	Not Applicable
	"2009"	"2009"	"May, 2009"	"2009/05"	"Saturday"	"7"	456	Not Applicable	Not Applicable
	"2009"	"2009"	"Jun., 2009"	"2009/06"	"Sunday"	"1"	411	Not Applicable	Not Applicable
	"2009"	"2009"	"Jun., 2009"	"2009/06"	"Monday"	"2"	574	Not Applicable	Not Applicable
	"2009"	"2009"	"Jun., 2009"	"2009/06"	"Tuesday"	"3"	559	Not Applicable	Not Applicable
	"2009"	"2009"	"Jun., 2009"	"2009/06"	"Wednesday"	"4"	410	Not Applicable	Not Applicable
	"2009"	"2009"	"Jun., 2009"	"2009/06"	"Thursday"	"5"	451	Not Applicable	Not Applicable
	"2009"	"2009"	"Jun., 2009"	"2009/06"	"Friday"	"6"	386	Not Applicable	Not Applicable
	"2009"	"2009"	"Jun., 2009"	"2009/06"	"Saturday"	"7"	390	Not Applicable	Not Applicable
	"2009"	"2009"	"Jul., 2009"	"2009/07"	"Sunday"	"1"	387	Not Applicable	Not Applicable
	"2009"	"2009"	"Jul., 2009"	"2009/07"	"Monday"	"2"	460	Not Applicable	Not Applicable
	"2009"	"2009"	"Jul., 2009"	"2009/07"	"Tuesday"	"3"	438	Not Applicable	Not Applicable
	"2009"	"2009"	"Jul., 2009"	"2009/07"	"Wednesday"	"4"	507	Not Applicable	Not Applicable
	"2009"	"2009"	"Jul., 2009"	"2009/07"	"Thursday"	"5"	538	Not Applicable	Not Applicable
	"2009"	"2009"	"Jul., 2009"	"2009/07"	"Friday"	"6"	480	Not Applicable	Not Applicable
	"2009"	"2009"	"Jul., 2009"	"2009/07"	"Saturday"	"7"	362	Not Applicable	Not Applicable
	"2009"	"2009"	"Jul., 2009"	"2009/07"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2009"	"2009"	"Aug., 2009"	"2009/08"	"Sunday"	"1"	485	Not Applicable	Not Applicable
	"2009"	"2009"	"Aug., 2009"	"2009/08"	"Monday"	"2"	570	Not Applicable	Not Applicable
	"2009"	"2009"	"Aug., 2009"	"2009/08"	"Tuesday"	"3"	435	Not Applicable	Not Applicable
	"2009"	"2009"	"Aug., 2009"	"2009/08"	"Wednesday"	"4"	412	Not Applicable	Not Applicable
	"2009"	"2009"	"Aug., 2009"	"2009/08"	"Thursday"	"5"	407	Not Applicable	Not Applicable
	"2009"	"2009"	"Aug., 2009"	"2009/08"	"Friday"	"6"	426	Not Applicable	Not Applicable
	"2009"	"2009"	"Aug., 2009"	"2009/08"	"Saturday"	"7"	477	Not Applicable	Not Applicable
	"2009"	"2009"	"Sep., 2009"	"2009/09"	"Sunday"	"1"	421	Not Applicable	Not Applicable
	"2009"	"2009"	"Sep., 2009"	"2009/09"	"Monday"	"2"	437	Not Applicable	Not Applicable
	"2009"	"2009"	"Sep., 2009"	"2009/09"	"Tuesday"	"3"	550	Not Applicable	Not Applicable
	"2009"	"2009"	"Sep., 2009"	"2009/09"	"Wednesday"	"4"	557	Not Applicable	Not Applicable
	"2009"	"2009"	"Sep., 2009"	"2009/09"	"Thursday"	"5"	439	Not Applicable	Not Applicable
	"2009"	"2009"	"Sep., 2009"	"2009/09"	"Friday"	"6"	391	Not Applicable	Not Applicable
	"2009"	"2009"	"Sep., 2009"	"2009/09"	"Saturday"	"7"	374	Not Applicable	Not Applicable
	"2009"	"2009"	"Oct., 2009"	"2009/10"	"Sunday"	"1"	373	Not Applicable	Not Applicable
	"2009"	"2009"	"Oct., 2009"	"2009/10"	"Monday"	"2"	429	Not Applicable	Not Applicable
	"2009"	"2009"	"Oct., 2009"	"2009/10"	"Tuesday"	"3"	406	Not Applicable	Not Applicable
	"2009"	"2009"	"Oct., 2009"	"2009/10"	"Wednesday"	"4"	407	Not Applicable	Not Applicable
	"2009"	"2009"	"Oct., 2009"	"2009/10"	"Thursday"	"5"	529	Not Applicable	Not Applicable
